,Nombres,Descripcion,Pagina
175,Visily AI,"Visily permite a los equipos con diversos fondos de diseño crear impresionantes estructuras y prototipos a velocidad de la luz. Con una amplia gama de características con IA, Visily también tiene plantillas prediseñadas, creación de prototipos y características de colaboración para hacer que el diseño de una experiencia fácil e intuitiva.",https://www.visily.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
176,BoozyBlend,"Las mejores recetas de cócteles personalizadas para usted con IA. Genere una receta basada en ingredientes y su preferencia por la dulzura, el tipo de vidrio y el tema.",https://boozyblend.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
177,Viral Post Generator,"Genere publicaciones virales para LinkedIn. Tiene configuraciones para el evento, cita inspiradora y nivel de estremecimiento.",https://viralpostgenerator.taplio.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
178,Glow AI,"Presentando Glow Ai, su solución personalizada de cuidado de la piel. Nuestra aplicación web genera rutinas de cuidado de la piel personalizadas adaptadas a su tipo de piel y presupuesto.",https://glowai.xyz/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
179,Petals,Herramienta de código abierto para ejecutar modelos de idiomas grandes como Bloom-176b en colaboración: carga una pequeña parte del modelo y luego se combina con personas que sirven a las otras partes para ejecutar inferencia o ajuste fino.,https://petals.ml/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
180,Bookabout,"Motor de búsqueda de libros alimentado por IA. Busque la idea de un libro, no solo las palabras clave.",https://bookabout.io/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
181,Vacation & Travel Chat (GPT),"Este asistente puede diseñar un viaje personalizado, darle inspiración sobre dónde ir e incluso generar recomendaciones locales para hoteles, restaurantes y atracciones.",https://www.usevacay.com/chatbot?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
182,InstantArt.io,"Instantart es una nueva plataforma revolucionaria para el arte generado por IA. Su tecnología de difusión estable asegura que cada imagen generada sea de la más alta calidad, lo que la convierte en la herramienta perfecta para artistas, diseñadores y creadores de todos los niveles. Ya sea que sea un profesional que busque inspiración o un aficionado que busque experimentar, Instantart tiene algo para todos.",https://instantart.io?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
183,Intelli Gift,"Intelli.Gift es un asesor de regalos con IA que utiliza algoritmos avanzados para sugerir el regalo perfecto para cualquier ocasión. Se toma en cuenta las preferencias, intereses y personalidad del destinatario para recomendar las mejores opciones, ahorrar tiempo, dinero y energía para el donante de regalos.",https://intelli.gift/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
184,Begone Spammer,"Genere respuestas ágiles personalizadas a correos electrónicos no invitados. Puede pegar el mensaje no solicitado y elegir un sabor de respuesta para generar una respuesta, aunque se debe editar información personal. BEADONE SPAMME no procesa ni guarda contenido de correo electrónico, y los usuarios deben proceder con precaución al usar la plataforma. Se aceptan donaciones para ayudar a mantener vivo el proyecto.",https://begonespammer.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
185,Rephraser AI,"Reforme el texto con AI, con múltiples opciones para el tono y el estilo del texto. También ofrece a los usuarios la capacidad de obtener revisiones para mejorar su texto.",https://rephraser.vercel.app/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
186,NeuroSpell,"NeuroSpell es un corrector automático de ortografía y gramática basado en el aprendizaje profundo. Disponible en más de 30 idiomas. Dictaphone (discurso a texto) incluido para todos los idiomas. Puede ser entrenado para vocabulario y fraseo específicos en el dominio, y correcciones de error específicas. Otras características incluyen: la optimización de carga humana en el circuito. Mejora/enriquecimiento de la transmisión de texto. Ayuda de escritura. REDICIÓN RPA. Enriquecimiento de entradas del flujo del cliente. Mejora del habla a texto. Corrección de errores de OCR.",https://neurospell.com?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
187,Genmo AI,Genmo ofrece una generación fantástica de videos con IA. También puede ver videos generados por la comunidad.,https://alpha.genmo.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
188,StockGPT,StockGPT es un motor de búsqueda con AI que fue capacitado en todas las transcripciones de llamadas de ganancias trimestrales de Tesla que datan del segundo trimestre de 2011.,https://www.askstockgpt.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
189,Extrapolate,"Extrapolate permite a los usuarios subir una foto y ver cómo se verán en el futuro. Ya ha generado más de 5,000 fotos.",https://extrapolate.app/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
190,Gimme Summary AI,Gimme Resumen AI es una extensión gratuita de Chrome que utiliza ChatGPT para resumir artículos en la web. Es 100% gratuito y amigable con la privacidad. También tiene una función de acceso directo de teclado.,https://gimmesummary.ai?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
191,ExperAI,Exunai genera un experto para usted en función de un aviso que les dé y le permite chatear con ellos.,https://www.experai.com?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
192,AI Pencil,"El software basado en IA, Sketch AI, permite a los usuarios crear impresionantes obras de arte con la ayuda de herramientas potentes, importar y exportar sus dibujos favoritos, y transformar su arte en cualquier medio o estilo.",https://apps.apple.com/us/app/ai-pencil/id6444737491?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
193,Hippocratic AI,Herramienta de búsqueda gratuita para conocimiento médico revisado por pares. Utiliza StatPearls como fuente de datos. Se descargó de acuerdo con la política de uso a través de FTP.,https://hippocratic-medical-questions.herokuapp.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
194,TTSLabs,"TTSLABS ofrece a Twitch Streamers la capacidad de personalizar su texto a donaciones de voz, habilitar voces personalizadas, agregar clips de sonido únicos y más. Todo con el poder de AI TTS e integración perfecta con Twitch, Streamlabs y Stamilelements.",https://ttslabs.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
195,Midjourney Splitter,"Use el mjsplitter para dividir su cuadrícula de mediana edad en imágenes individuales. Puede ingresar la imagen cargando o pegando un enlace.
Después de dividirse, puede descargar las imágenes y guardarlas en su computadora en JPEG. También puede compartir sus imágenes en las redes sociales.",https://www.mjsplitter.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
196,Promptable,"Alegre su flujo de trabajo de ingeniería indicador GPT-3 con las herramientas y características avanzadas de Progratable. También puede organizar sus indicaciones, rastrear los cambios, evaluar e implementar sus indicaciones. También hay una comunidad asociada con ella.",https://promptable.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
197,Pheeds Prompt Silo,Colección masiva de indicaciones y herramientas para el arte de IA y el chatgpt para una fácil artesanía.,https://pheeds.com/PromptSilo.php?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
198,Gen Z Translator,"Un divertido proyecto de IA que convierte cualquier texto en la jerga de la Generación Z. La herramienta podría identificar palabras y frases en el texto original y luego reemplazarlas con sus palabras o frases de jerga correspondientes. Traducido más de 2000 oraciones a tweets o algo, idk.",https://genztranslator.net/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
199,Vieutopia,"Probado con miles de imágenes diferentes y combinaciones de texto, esta aplicación le permite transformar sus ideas más salvajes en obras de arte creativas sin costos de suscripción o limitaciones de uso.",https://apps.apple.com/gb/app/vieutopia/id1660264569?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
200,EvelynAI,"Evelynai es una herramienta que lleva el poder de GPT-3, la IA de procesamiento del lenguaje de última generación, a Telegram. Le ayudará a crear tweets, publicaciones, blogs y más utilizando indicaciones de texto.",https://t.me/EvelynxAI?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
201,All  Search AI,"Busque en el contenido de 1000 de libros. Puede ajustar el período de tiempo desde donde desea que se muestren los resultados, los géneros, la cantidad de resultados que obtiene, así como la velocidad y la calidad.",https://www.allsearch.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
202,Skim It,Obtenga un resumen de IA de cualquier artículo entregado a su bandeja de entrada. Solo necesita enviarlos por correo electrónico a go@skimit.ai y envían un correo electrónico en un resumen dentro de ~ 10 minutos. También le envían borradores de tweets compartibles y una publicación de LinkedIn.,https://www.skimit.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
203,Komo Search,"La búsqueda de Komo aprovecha la IA generativa para poner sus viajes de búsqueda primero, en lugar de una lista de enlaces. [CHAT] Buceo profundo, lluvia de ideas o discutir temas. [Explore] Vea de qué está hablando la comunidad. [Buscar] Obtenga respuestas rápidas o enlaces a recursos.",https://komo.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
204,Papers GPT,"Le permite alimentar cualquier documento científico en GPT para darle un conocimiento personalizado profundo. Actualmente, UX de prueba de concepto del objetivo final de conectar datos arbitrarios.",https://jessezhang.org/llmdemo?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
205,MagicForm,Entrene a su propio vendedor de IA en menos de 3 minutos para generar confianza y aumentar las conversiones de su sitio en un 20% a través de conversaciones en tiempo real.,https://www.magicform.ai?utm_source=futurepedia
206,PromptStacks,"Ofrecen un conjunto de indicaciones revisadas gratuitas seleccionadas para modelos de idiomas grandes como ChatGPT y entregados a través de ingeniería rápida para que pueda pasar su tiempo en cosas importantes. También hay una comunidad asociada con él donde puede ver las mejores indicaciones votadas, enviar indicaciones o unirse a su discordia.",https://www.promptstacks.com/?utm_source=futurepedia
207,NSFW Checker,"La difusión estable incluye un verificador de seguridad (mal documentado). Con algunos cambios, se puede usar con imágenes arbitrarias, no solo las generadas por IA. Se necesitan unos minutos para terminar de verificar la imagen.",https://nsfw.m1guelpf.me/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
208,Sketch,"Sketch es un asistente de escritura de código AI para usuarios de Pandas que comprende el contexto de sus datos, mejorando en gran medida la relevancia de las sugerencias. El boceto se puede utilizar en segundos y no requiere agregar un complemento a su IDE.",https://github.com/approximatelabs/sketch?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
209,GPT for Sheets,"Como chatgpt, pero de las hojas de Google. Obtenga ayuda con inspiración, categorización, traducción, corrección, resumen con la función GPT.",https://workspace.google.com/marketplace/app/gpt_for_sheets/677318054654?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
210,Lablab.ai,"Comunidad de fabricantes, construyendo con inteligencia artificial moderna y de última generación. Lablab.ai alberga hackatones regulares que enseñan cómo construir y usar diferentes tecnologías de IA.",https://lablab.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
211,Onesta,"Haga su IA cualquier pregunta sobre las finanzas, la inversión, el presupuesto, los impuestos y más.
También le permite descubrir información importante sobre profesionales que brindan servicios financieros y usted también puede explorar su base de datos de asesores.",https://www.onestafinance.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
212,HowToReplyTo,"Encuentre una respuesta creativa y única a cualquier mensaje utilizando AI. ¡Apoya casos de uso como responder a familiares, amigos, una cita de Tinder y todos!",https://howtoreplyto.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
213,Stocknews AI,Stock News comisariada por AI. Puede buscar desde más de 100 fuentes.,https://stocknewsai.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
214,AI Cards,"Tarjetas navideñas generadas con AI. Puede ingresar el nombre de su empresa, la ocasión, cómo desea que suene su mensaje y describir la imagen que se mostrará.",https://designstripe.com/ai-cards/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
215,Photor AI,"Photor AI es una herramienta que utiliza la tecnología avanzada de reconocimiento de imágenes y aprendizaje automático para analizar y seleccionar las mejores imágenes para uso profesional o personal en plataformas como LinkedIn, las redes sociales y las aplicaciones de citas. Te ayuda a presentar la mejor versión de ti mismo.",https://photor.io/photoscore?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
216,ExplainPaper,Obtenga una explicación del texto confuso en trabajos de investigación destacándolos. Puede cargar un papel y ahorrar papeles también.,https://www.explainpaper.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
217,getaiway,"Cree instantáneamente su plan de viaje personalizado, utilizando AI. Curra algunos planes de viaje prefabricados también.",https://getaiway.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
218,PatentPal,"IA generativa para propiedad intelectual.
Automatice la escritura mecánica en sus aplicaciones de patentes.",https://patentpal.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
219,Airtest,"Genere pruebas unitarias usando AI. Admite varios idiomas, incluidos TypeScript y Python. También admite varios marcos de prueba como Mocha y Jest",https://www.airtest.dev/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
220,Coach Marlee,"El entrenador Marlee de Fingerprint for Success es un entrenador de IA que utiliza métodos de entrenamiento basados ​​en la ciencia.
Todos los que tienen acceso a Internet ahora pueden pagar el entrenamiento que cambia la vida que los mejores artistas, CEO, celebridades y líderes del mundo han utilizado como combustible secreto para su éxito durante décadas.",https://www.fingerprintforsuccess.com/for-individuals?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
221,Imaiger,Herramienta de búsqueda de imágenes AI para arte e imágenes generados. Buscar millones de arte e imágenes generados con tecnología de inteligencia artificial de vanguardia.,https://imaiger.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
222,SEO GPT,"SEO GPT es una nueva forma de crear su SEO en la página y optimizaciones fuera de la página. Algunas características incluyen títulos y descripciones amigables para Google, detección de IA pase, contenido de lenguaje natural y análisis del contenido de la página.",https://seovendor.co/seo-gpt/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
223,Bright Eye,"Bright Eye es una aplicación AI multipropósito que tiene múltiples herramientas para satisfacer sus intereses en IA como usuario móvil. Entre sus herramientas se encuentran la generación de arte/imagen, generación de códigos, generación de ensayos y poemas, y extracción de texto y subtítulos de imágenes.",https://apps.apple.com/us/app/bright-eye/id1593932475?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
224,BlueWillow,"Una herramienta de texto de texto a imagen que se ejecuta en Discord, es similar a MidJourney. La IA genera fotos de calidad nítida después de recibir indicaciones de los usuarios.",https://www.bluewillow.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
225,Corrector App,Revise su texto con este corrector ortográfico en línea. Se resaltará cualquier error que haya cometido o sugerencias de gramática para alterar la escritura a fluir mejor. Simplemente haga clic en cualquiera de las correcciones para transformarlas en algo diferente. También explicarán los errores de gramática para que comprenda dónde se ha equivocado.,https://corrector.app/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
226,Bardeen AI,"Bardeen usa AI para automatizar flujos de trabajo manuales, ahorrarle tiempo y potenciar su creatividad.
Algunos ejemplos de automatizaciones incluyen:
- Obtenga elementos de acción de la última reunión y agréguelos a la noción.
- Resume cualquier sitio web y guárdelo a la noción.
- Responda a una pregunta del contenido de la página actual.
- Cree una imagen usando AI con Dall-E de OpenAI.",https://bardeen.ai/ai?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
227,Everypixel,"Un motor de búsqueda alimentado por IA que indexa 50 sitios web de imágenes de archivo pagadas y gratuitas, y permite a los usuarios buscar a través de una base de datos masiva de fotos de stock en segundos.
También puede buscar por imagen y variedad de filtros de búsqueda que le brinden la capacidad de buscar por color, orientación y tipo de imagen. También puede comparar los precios de las imágenes de varios sitios web y la búsqueda por el autor.",https://www.everypixel.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
228,Gling,Gling es una herramienta de IA hecha para creadores de contenido de video. Su IA cortará silencios y malas tomas para que pueda concentrarse en sus videos de YouTube.,https://www.gling.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
229,RestorePhotos,"Restaurar fotos antiguas usando IA para todos.
¿Tiene fotos viejas y borrosas? Deje que nuestra IA los restaure para que esos recuerdos puedan vivir. 100% GRATIS: restaure sus fotos hoy.",https://www.restorephotos.io/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
230,Steno,"Tus podcasts favoritos, totalmente transcritos
Descubre, referencia y lea mientras escucha.",https://steno.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
231,PromptLayer,"ARDLEYER es la primera plataforma que le permite rastrear y administrar su ingeniería indicada GPT. ARDLAYER actúa un middleware entre su código y la biblioteca Python de OpenAI.
ARDLAYER registra todas sus solicitudes de API de OpenAI, lo que le permite buscar y explorar el historial de solicitudes en el tablero de apuros.",https://promptlayer.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
232,Summate,Herramienta de IA experimental que resume los artículos web. El sitio utiliza RSS de texto completo para la extracción de artículos y OpenAI para resumen de artículos.,https://summate.it/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
233,PolitePost,"Politepost reescribe sus correos electrónicos para que sean corteses, educados y seguros para el trabajo. ¡Perfecto para cuando te sientas frustrado por escribir correos electrónicos y necesitas una IA para mantenerte educado!",https://politepost.net/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
234,Maverick,"Maverick es una herramienta de finalización de código alimentada por AI. Construido en Yurts, Maverick se enfoca en entregar la mejor finalización del código en su máquina local sin llegar a ninguna API o bases de conocimiento.",https://marketplace.visualstudio.com/items?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
235,FlowGPT,"FlowGPT: Comparta, descubre y aprenda sobre las indicaciones de CHATGPT más útiles que lo ayudan a optimizar sus tareas y aumentar la productividad.",https://flowgpt.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
236,Buildt,"Búsqueda con AI para encontrar código buscando lo que hace, no solo lo que es.
Una vez que encuentre la parte de la base de código, su IA le permite hacer cambios simplemente describiendo lo que desea.",https://www.buildt.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
237,AskThee,"Haga una pregunta a un gran pensador, artista o científico. Actualmente presenta personalidades como Aristóteles, Asimov, Carl Sagan, etc.",https://askthee.vercel.app/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
238,AskNow,"Pregúntele a las personalidades famosas cualquier cosa y obtenga una respuesta resumida de IA con referencias. Cuenta con personalidades como Elon Musk, Naval Ravikant, Paul Graham, Serena Williams, etc.",https://www.asknow.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
239,HTTPie AI,"Genere solicitudes de API usando lenguaje sencillo. Httpie está haciendo simples API
e intuitivo para aquellos que construyen las herramientas de nuestro tiempo.",https://httpie.io/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
240,Find Your Next Book,"Encuentra que tu próximo libro sea un servicio de recomendación de libros para personas que luchan por decidir qué leer. Simplemente describa su lectura deseada en términos de carácter, configuración y/o trama y recomendaremos la mejor opción de nuestra base de datos de miles de libros.",https://www.findyournextbook.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
241,TinyWow,"Herramientas de utilidad con IA para facilitar su vida. Las herramientas más comunes incluyen, PDF, video, imagen, escritura de IA y herramientas convertidoras.",https://tinywow.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
242,Activazon,"Activazon es el Servicio Analítico del Informe del Crimen, diseñado para mantener informados tanto a los residentes como a los visitantes sobre las actividades que ocurren en sus vecindarios y otros.",https://activazon.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
243,Roll Art Die,"Establecidos en sus dispositivos Apple Silicon.
Genere obras de arte AI usando solo texto. Haz realidad las obras de arte de tus sueños.
No se requiere una suscripción en la nube.",https://www.roll-art-die.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
244,ArtHub,"AI AI de crowdsourced. Explore diseños, imágenes, arte y indicaciones generados por IA por artistas y diseñadores de la comunidad.",https://arthub.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
245,What on earth?,Una forma divertida de aprender algo nuevo. Genere historias con solo un mensaje de una palabra.,https://www.whatonearth.xyz/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
246,Kinetix,La plataforma sin código para crear animaciones 3D de forma gratuita. Llévate al metaverso. No se requieren habilidades.,https://www.kinetix.tech/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
247,Yip,Ingrese sus notas y YIP generará preguntas automáticamente a partir de ellas.,https://yippity.io/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
248,Maester.app,"Desbloquee todo el potencial de GPT-3 con nuestro motor de plantilla intuitiva.
Genere rápidamente la salida personalizada adaptada a sus necesidades repetidas y compártalas con el mundo. Puede ayudarlo en gestión de contenido, universidad y trabajo y desarrollo de software.",https://maester.app/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
249,Nyx,"Las imágenes en este sitio web se han generado con IA y, por lo tanto, ""no son reales"". ¡La comida, los animales, los paisajes, etc. que verá no existe!",https://nyx.gallery/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
250,Rosebud,"AI generó imágenes
Le facilitamos obtener la visual exacta que necesita.",https://www.rosebud.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
251,You,El motor de búsqueda que puede controlar.,https://you.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
252,AI Social Bio,"Su biografía de redes sociales, creada por inteligencia artificial.",https://aisocialbio.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
253,Othersideai,"Su asistente de escritura personal.
HyperWrite/Otherideai proporciona sugerencias y completaciones de oraciones para mejorar su escritura, donde sea que escriba.",https://www.othersideai.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
254,Jokelub,Convierta su escritura en una broma con el clic de su mano. Haz sonreír a la gente.,https://jokelub.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
255,Open Voice OS,Open Voice OS muestra el poder de la IA de voz de código abierto para una gama de dispositivos. Una distribución de Linux con alimentación de la comunidad.,https://openvoiceos.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
256,CodeGeeX,"CodeGeEx es un modelo de generación de código multilingüe a gran escala con 13 mil millones de parámetros, previamente entrenados en un cuerpo de código grande de más de 20 lenguajes de programación. CodeGeex admite más de 15 lenguajes de programación para la generación de códigos y la traducción",https://huggingface.co/spaces/THUDM/CodeGeeX?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
257,Ask My Book,"Pregunte mi libro es un experimento de IA de Sahil Lavingia, el fundador de Gumroad para que su libro sea más accesible. Puede usar pedirle a mi libro para hacer una pregunta y obtener una respuesta en su voz.",https://askmybook.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
258,Summarize Tech,"Resúmenes de video con IA. Obtenga un resumen de cualquier video largo de YouTube, como una conferencia, un evento en vivo o una reunión gubernamental.",https://www.summarize.tech/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
259,Santa AI,¿Quieres agregar algo de magia extra a la temporada navideña? Mira el primer Santa Talking personalizable del mundo: ¡por primera vez puedes crear tu propio saludo de video único de Santa y compartirlo con tus seres queridos!,https://www.santa.artflow.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
260,Pop2Piano,Reproduce la portada de piano basada en audio Pop de cualquier canción que quieras. Cambie la canción y el estilo de la portada de piano seleccionando elementos de la lista.,https://sweetcocoa.github.io/pop2piano_samples?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
261,DiffusionBee,La forma más fácil de generar arte AI en su computadora con difusión estable.,https://diffusionbee.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
262,Graham AI,"Tweet como un genio influencer tecnológico, generado por AI.",https://www.grahamai.co/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
263,Consensus,"El consenso es un motor de búsqueda que utiliza IA para extraer instantáneamente, agregar y destilar hallazgos directamente de la investigación científica.",https://consensus.app/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
264,Dreamlike.art,"Cree un arte original impresionante en segundos con el poder de la IA.
Herramientas mágicas de IA. Cree imágenes originales interminables, modifique las existentes y más.",https://dreamlike.art/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
265,Jrnylist,"MidJourney Pronth Helper. - Explore docenas de indicaciones categorizadas como arte e ilustración o activos y UIS
También puede enviar su propio aviso.",https://www.jrnylist.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
266,AI Art Apps Database,"Recursos de arte de IA, herramientas e inspiración para diseñadores e ingenieros rápidos. Encuentra todo lo que necesitas para el arte de IA.",https://aiartapps.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
267,Alethea,Alethea AI está trabajando para permitir la creación de NFT interactivos e inteligentes (INFT).,https://alethea.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
268,Openart,"Buscar más de 10 m+ de arte y indicaciones generadas por Dall · E 2, MidJourney, difusión estable",https://openart.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
269,Ponzu,Condimentos de activos 3D con texturas generadas por IA.,https://www.ponzu.gg/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
270,PromptHero,"Buscar millones de imágenes de arte de modelos de IA como Dall-E, Diffusion Stable, MidJourney ...",https://prompthero.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
271,Programminghelper,"Código más rápido con la ayuda de AI.
Genere el código simplemente escribiendo una descripción de texto. AI creará el código para usted. Pruébelo ahora.",https://www.programming-helper.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
272,Character AI,¡Donde viven los agentes inteligentes!,https://beta.character.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
273,CodeAssist,"CodeAssist (para IntelliJ) es un asistente de IA / chatbot / copilot para programación. Genera o cambia el código, dado una descripción de los cambios que desea hacer.

Después de instalar, puede abrirlo haciendo clic en la pestaña ""CodeAssist"" en la esquina inferior izquierda.

CodeAssist funciona con todos los lenguajes de programación populares.",https://plugins.jetbrains.com/plugin/20085-codeassist?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
274,Gifts Genie,"Genie es un generador de ideas de regalos de cumpleaños con IA.
No más dificultades para encontrar el regalo perfecto: solo dígale al generador algunas cosas sobre la persona y genere ideas de regalos para usted.
Su objetivo es eliminar el estrés de la entrega de regalos.",https://gen.gifts/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
275,Vizcom,"Mira tus dibujos cobran vida en segundos, no horas.",https://www.vizcom.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
276,Splashmusic,Trayendo la alegría de hacer música a todos,https://www.splashmusic.com/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
277,Liner.ai,Liner es una herramienta gratuita que le permite entrenar fácilmente sus modelos ML. Toma sus datos de entrenamiento y le brinda un modelo ML fácil de integrar. No se requiere codificación o experiencia en aprendizaje automático.,https://liner.ai/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
278,Hama - Image Editing,Borrar a las personas u objetos de una imagen en solo un segundo.,https://www.hama.app/?utm_source=futurepedia&utm_medium=marketplace&utm_campaign=futurepedia
